Tempo,Posizione,Corrente,Forza,Velocita,Accelerazione,CodiceAllarme,StatoPLC
2016-04-20 13:11:26.938,260014,15,1,0,0,0,8
2016-04-20 13:11:27.938,260014,7,-2,0,0,0,8
2016-04-20 13:11:28.938,260014,-2,0,0,0,0,8
2016-04-20 13:11:29.938,260014,-2,0,0,0,0,8
2016-04-20 13:11:30.938,260014,4,0,0,0,0,8
2016-04-20 13:11:31.938,260014,0,0,0,0,0,8
2016-04-20 13:11:32.938,260014,0,0,0,0,0,8
2016-04-20 13:11:33.938,260014,-4,3,0,0,0,8
2016-04-20 13:11:34.938,260014,-4,1,0,0,0,8
2016-04-20 13:11:35.938,260014,-4,1,0,0,0,8
2016-04-20 13:11:36.938,260014,1,-2,0,0,0,8
2016-04-20 13:11:37.938,260014,-4,2,0,0,0,8
2016-04-20 13:11:38.938,260014,18,1,0,0,0,8
2016-04-20 13:11:39.938,260014,-15,1,0,0,0,0
2016-04-20 13:11:40.938,260014,-15,1,0,0,0,0
2016-04-20 13:11:41.938,260014,-9,-3,0,0,0,0
2016-04-20 13:11:42.938,260014,-16,0,0,0,0,0
2016-04-20 13:11:43.938,260014,0,0,0,0,0,0
2016-04-20 13:11:44.938,260014,0,0,0,0,0,0
2016-04-20 13:11:45.938,260014,-6,3,0,0,0,0
2016-04-20 13:11:46.938,260014,-6,-2,0,0,0,0
2016-04-20 13:11:47.938,260014,-6,-2,0,0,0,0
2016-04-20 13:11:48.938,260014,1,2,0,0,0,0
2016-04-20 13:11:49.938,260014,1,2,0,0,0,0
2016-04-20 13:11:50.938,260014,-22,0,0,0,0,0
2016-04-20 13:11:51.938,260014,2,2,0,0,0,0
2016-04-20 13:11:52.938,260014,8,0,0,0,0,0
2016-04-20 13:11:53.938,260014,9,3,0,0,0,0
2016-04-20 13:11:54.938,260014,-6,-1,0,0,0,0
2016-04-20 13:11:55.938,260014,-6,-1,0,0,0,0
2016-04-20 13:11:56.938,260014,-7,1,0,0,0,0
2016-04-20 13:11:57.938,260014,-6,2,0,0,0,0
2016-04-20 13:11:58.938,260014,-10,-1,0,0,0,0
2016-04-20 13:11:59.938,260014,-4,-2,0,0,0,0
2016-04-20 13:12:00.938,260014,-4,-2,0,0,0,0
2016-04-20 13:12:01.938,260014,-4,-2,0,0,0,0
2016-04-20 13:12:02.938,260014,18,-2,0,0,0,0
2016-04-20 13:12:03.938,260014,-8,-2,0,0,0,0
2016-04-20 13:12:04.938,260014,3,-3,0,0,0,0
2016-04-20 13:12:05.938,260014,-8,2,0,0,0,0
2016-04-20 13:12:06.938,260014,-8,2,0,0,0,0
2016-04-20 13:12:07.938,260014,6,0,0,0,0,0
2016-04-20 13:12:08.938,260014,0,0,0,0,0,0
2016-04-20 13:12:09.938,260014,-10,2,0,0,0,0
2016-04-20 13:12:10.938,260014,-10,2,0,0,0,0
2016-04-20 13:12:11.938,260014,-2,3,0,0,0,0
2016-04-20 13:12:12.938,260014,-2,0,0,0,0,0
2016-04-20 13:12:13.938,260014,-2,0,0,0,0,0
2016-04-20 13:12:14.938,260014,20,-2,0,0,0,0
2016-04-20 13:12:15.938,260014,0,3,0,0,0,0
2016-04-20 13:12:16.938,260014,0,3,0,0,0,0
2016-04-20 13:12:17.938,260014,9,1,0,0,0,0
2016-04-20 13:12:18.938,260014,17,-1,0,0,0,0
2016-04-20 13:12:19.938,260014,10,-2,0,0,0,0
2016-04-20 13:12:20.938,260014,-13,0,0,0,0,0
2016-04-20 13:12:21.938,260014,13,2,0,0,0,0
2016-04-20 13:12:22.938,260014,13,2,0,0,0,0
2016-04-20 13:12:23.938,260014,-6,0,0,0,0,0
2016-04-20 13:12:24.938,260014,-10,0,0,0,0,0
2016-04-20 13:12:25.938,260014,-13,-2,0,0,0,0
2016-04-20 13:12:26.938,260014,-13,-2,0,0,0,0
2016-04-20 13:12:27.938,260014,6,1,0,0,0,0
2016-04-20 13:12:28.938,260014,6,1,0,0,0,0
2016-04-20 13:12:29.938,260014,-4,2,0,0,0,0
2016-04-20 13:12:30.938,260014,-12,-1,0,0,0,1
2016-04-20 13:12:31.938,260014,8,0,0,0,0,3
2016-04-20 13:12:32.938,260014,8,0,0,0,0,3
2016-04-20 13:12:33.938,260014,8,1,0,0,0,3
2016-04-20 13:12:34.938,260014,-4,2,0,0,0,3
2016-04-20 13:12:35.938,260014,-6,0,0,0,0,3
2016-04-20 13:12:36.938,260014,15,1,0,0,0,3
2016-04-20 13:12:37.938,260014,15,1,0,0,0,3
2016-04-20 13:12:38.938,260014,-7,1,0,0,0,3
2016-04-20 13:12:39.938,260014,6,0,0,0,0,3
2016-04-20 13:12:40.938,260014,-18,1,0,0,0,3
2016-04-20 13:12:41.938,260014,-18,1,0,0,0,3
2016-04-20 13:12:42.938,260014,0,0,0,0,0,4
2016-04-20 13:12:43.938,260014,0,0,0,0,0,4
2016-04-20 13:12:44.938,260014,10,0,0,0,0,4
2016-04-20 13:12:45.938,260014,6,0,0,0,0,4
2016-04-20 13:12:46.938,260014,13,-1,0,0,0,4
2016-04-20 13:12:47.938,260014,13,-1,0,0,0,4
2016-04-20 13:12:48.938,260014,8,1,0,0,0,4
2016-04-20 13:12:49.938,260014,19,-1,0,0,0,4
2016-04-20 13:12:50.938,260014,7,0,0,0,0,4
2016-04-20 13:12:51.938,260014,4,0,0,0,0,4
2016-04-20 13:12:52.938,260014,4,0,0,0,0,4
2016-04-20 13:12:53.938,260014,12,3,0,0,0,4
2016-04-20 13:12:54.938,260014,1,0,0,0,0,4
2016-04-20 13:12:55.938,260014,9,-3,0,0,0,4
2016-04-20 13:12:56.938,260014,9,-3,0,0,0,4
2016-04-20 13:12:57.938,260014,9,-3,0,0,0,4
2016-04-20 13:12:58.938,260014,-10,-1,0,0,0,4
2016-04-20 13:12:59.938,260014,-4,1,0,0,0,4
2016-04-20 13:13:00.938,260014,4,0,0,0,0,4
2016-04-20 13:13:01.938,260014,6,0,0,0,0,4
2016-04-20 13:13:02.938,260014,6,0,0,0,0,4
2016-04-20 13:13:03.938,260014,8,0,0,0,0,4
2016-04-20 13:13:04.938,260014,-15,-2,0,0,0,4
2016-04-20 13:13:05.938,260014,-4,0,0,0,0,4
2016-04-20 13:13:06.938,260014,5,1,0,0,0,4
2016-04-20 13:13:07.938,260014,5,1,0,0,0,4
2016-04-20 13:13:08.938,260014,-4,-1,0,0,0,4
2016-04-20 13:13:09.938,260014,20,2,0,0,0,4
2016-04-20 13:13:10.938,260014,18,1,0,0,0,4
2016-04-20 13:13:11.938,260014,18,1,0,0,0,4
2016-04-20 13:13:12.938,260014,18,1,0,0,0,4
2016-04-20 13:13:13.938,260014,-8,0,0,0,0,4
2016-04-20 13:13:14.938,260014,-7,4,0,0,0,4
2016-04-20 13:13:15.938,260014,-8,-1,0,0,0,4
2016-04-20 13:13:16.938,260014,-6,-1,0,0,0,4
2016-04-20 13:13:17.938,260014,-6,-1,0,0,0,4
2016-04-20 13:13:18.938,260014,-6,1,0,0,0,4
2016-04-20 13:13:19.938,260014,17,1,0,0,0,4
2016-04-20 13:13:20.938,260014,10,2,0,0,0,4
2016-04-20 13:13:21.938,260014,-5,0,0,0,0,4
2016-04-20 13:13:22.938,260014,-5,0,0,0,0,4
2016-04-20 13:13:23.938,260014,9,-3,0,0,0,4
2016-04-20 13:13:24.938,260014,13,-2,0,0,0,4
2016-04-20 13:13:25.938,260014,-12,-3,0,0,0,4
2016-04-20 13:13:26.938,260014,11,2,0,0,0,4
2016-04-20 13:13:27.938,260014,11,2,0,0,0,4
2016-04-20 13:13:28.938,260014,11,2,0,0,0,4
2016-04-20 13:13:29.938,260014,7,0,0,0,0,4
2016-04-20 13:13:30.938,260014,-6,1,0,0,0,4
2016-04-20 13:13:31.938,260014,14,-1,0,0,0,4
2016-04-20 13:13:32.938,260014,0,1,0,0,0,4
2016-04-20 13:13:33.938,260014,0,1,0,0,0,4
2016-04-20 13:13:34.938,260014,2,1,0,0,0,4
2016-04-20 13:13:35.938,259956,227,65,-68759,-3016,0,4
2016-04-20 13:13:36.938,254417,-66,43,-93844,0,0,4
2016-04-20 13:13:37.938,254417,-66,43,-93844,0,0,4
2016-04-20 13:13:38.938,248269,-625,-73,-63191,0,0,4
2016-04-20 13:13:39.938,245079,166,36,-86304,1015,0,4
2016-04-20 13:13:40.938,238119,-92,52,-91698,-1015,0,4
2016-04-20 13:13:41.938,238119,-92,52,-91698,-1015,0,4
2016-04-20 13:13:42.938,234581,-12,-180,-85782,0,0,4
2016-04-20 13:13:43.938,234581,-12,-180,-85782,0,0,4
2016-04-20 13:13:44.938,228578,-143,-37,-95352,0,0,4
2016-04-20 13:13:45.938,224489,-313,40,-71282,0,0,4
2016-04-20 13:13:46.938,218515,207,-90,-75458,1015,0,4
2016-04-20 13:13:47.938,212425,-446,-18,-100137,0,0,4
2016-04-20 13:13:48.938,212425,-446,-18,-100137,0,0,4
2016-04-20 13:13:49.938,208510,-730,-138,-83955,0,0,4
2016-04-20 13:13:50.938,202333,43,-74,-81635,1015,0,4
2016-04-20 13:13:51.938,199143,-320,-251,-69890,0,0,4
2016-04-20 13:13:52.938,199143,-320,-251,-69890,0,0,4
2016-04-20 13:13:53.938,192589,-766,70,-86304,-1015,0,4
2016-04-20 13:13:54.938,186586,-769,43,-92974,0,0,4
2016-04-20 13:13:55.938,186586,-769,43,-92974,0,0,4
2016-04-20 13:13:56.938,183367,89,-159,-97556,0,0,4
2016-04-20 13:13:57.938,183367,89,-159,-97556,0,0,4
2016-04-20 13:13:58.938,177364,-205,-38,-92916,-1015,0,4
2016-04-20 13:13:59.938,173536,-612,-113,-92771,0,0,4
2016-04-20 13:14:00.938,167388,-276,-181,-103182,1015,0,4
2016-04-20 13:14:01.938,161298,-592,-2,-65308,0,0,4
2016-04-20 13:14:02.938,157702,-341,40,-98716,0,0,4
2016-04-20 13:14:03.938,157702,-341,40,-98716,0,0,4
2016-04-20 13:14:04.938,151612,-693,-167,-67744,-1015,0,4
2016-04-20 13:14:05.938,148161,-1079,-158,-84187,0,0,4
2016-04-20 13:14:06.938,141056,95,-29,-80359,-1015,0,4
2016-04-20 13:14:07.938,138098,-820,12,-90045,0,0,4
2016-04-20 13:14:08.938,138098,-820,12,-90045,0,0,4
2016-04-20 13:14:09.938,138098,-820,12,-90045,0,0,4
2016-04-20 13:14:10.938,131863,-839,-36,-83172,0,0,4
2016-04-20 13:14:11.938,125367,-336,-118,-69020,-1015,0,4
2016-04-20 13:14:12.938,122235,-105,-78,-74008,0,0,4
2016-04-20 13:14:13.938,116000,-142,-1,-83752,1015,0,4
2016-04-20 13:14:14.938,116000,-142,-1,-83752,1015,0,4
2016-04-20 13:14:15.938,112491,27,-56,-91408,1015,0,4
2016-04-20 13:14:16.938,105995,-926,-37,-70905,0,0,4
2016-04-20 13:14:17.938,99615,-54,-62,-82998,-1015,0,4
2016-04-20 13:14:18.938,99615,-54,-62,-82998,-1015,0,4
2016-04-20 13:14:19.938,96570,-789,-78,-86101,0,0,4
2016-04-20 13:14:20.938,92800,99,-113,-80272,0,0,4
2016-04-20 13:14:21.938,86710,-49,-149,-87580,0,0,4
2016-04-20 13:14:22.938,86710,-49,-149,-87580,0,0,4
2016-04-20 13:14:23.938,80417,-807,-118,-67570,1015,0,4
2016-04-20 13:14:24.938,76473,-291,-191,-91524,-1015,0,4
2016-04-20 13:14:25.938,76473,-291,-191,-91524,-1015,0,4
2016-04-20 13:14:26.938,70325,-125,-184,-75661,-1015,0,4
2016-04-20 13:14:27.938,67135,-880,-171,-72094,0,0,4
2016-04-20 13:14:28.938,61132,-230,-190,-71572,0,0,4
2016-04-20 13:14:29.938,54230,-469,-81,-84854,0,0,4
2016-04-20 13:14:30.938,54230,-469,-81,-84854,0,0,4
2016-04-20 13:14:31.938,51040,-331,-77,-75632,0,0,4
2016-04-20 13:14:32.938,45124,-695,-157,-72036,0,0,4
2016-04-20 13:14:33.938,45124,-695,-157,-72036,0,0,4
2016-04-20 13:14:34.938,35206,-621,-226,-89784,0,0,4
2016-04-20 13:14:35.938,35206,-621,-226,-89784,0,0,4
2016-04-20 13:14:36.938,35206,-621,-226,-89784,0,0,4
2016-04-20 13:14:37.938,28942,-513,-33,-94221,1015,0,4
2016-04-20 13:14:38.938,25288,-782,-179,-72703,0,0,4
2016-04-20 13:14:39.938,22011,-356,-71,-5684,-1015,0,4
2016-04-20 13:14:40.938,22011,-164,-35,0,0,0,4
2016-04-20 13:14:41.938,22011,-164,-35,0,0,0,4
2016-04-20 13:14:42.938,22011,-173,-36,0,0,0,5
2016-04-20 13:14:43.938,22011,-161,-37,0,0,0,5
2016-04-20 13:14:44.938,22011,-177,-36,0,0,0,5
2016-04-20 13:14:45.938,22011,-177,-36,0,0,0,5
2016-04-20 13:14:46.938,22011,-178,-41,0,0,0,5
2016-04-20 13:14:47.938,22011,-174,-37,0,0,0,5
2016-04-20 13:14:48.938,22011,-173,-37,0,0,0,5
2016-04-20 13:14:49.938,22011,-173,-37,0,0,0,5
2016-04-20 13:14:50.938,22011,-173,-37,0,0,0,5
2016-04-20 13:14:51.938,22011,-164,-38,0,0,0,5
2016-04-20 13:14:52.938,22011,-164,-38,0,0,0,5
2016-04-20 13:14:53.938,22011,-177,-38,0,0,0,5
2016-04-20 13:14:54.938,22011,-177,-39,0,0,0,5
2016-04-20 13:14:55.938,22011,-177,-39,0,0,0,5
2016-04-20 13:14:56.938,22011,-166,-37,0,0,0,5
2016-04-20 13:14:57.938,22011,-167,-36,0,0,0,5
2016-04-20 13:14:58.938,22011,-177,-38,0,0,0,5
2016-04-20 13:14:59.938,22011,-178,-38,0,0,0,5
2016-04-20 13:15:00.938,22011,-178,-38,0,0,0,5
2016-04-20 13:15:01.938,22011,-164,-36,0,0,0,5
2016-04-20 13:15:02.938,22011,-164,-39,0,0,0,5
2016-04-20 13:15:03.938,22011,-162,-35,0,0,0,6
2016-04-20 13:15:04.938,22011,-174,-40,0,2001,0,6
2016-04-20 13:15:05.938,22011,-174,-40,0,2001,0,6
2016-04-20 13:15:06.938,22011,-174,-40,0,2001,0,6
2016-04-20 13:15:07.938,24882,90,56,84738,29,0,6
2016-04-20 13:15:08.938,28391,762,56,89436,0,0,6
2016-04-20 13:15:09.938,35032,242,131,74646,0,0,6
2016-04-20 13:15:10.938,38251,325,179,74965,0,0,6
2016-04-20 13:15:11.938,38251,325,179,74965,0,0,6
2016-04-20 13:15:12.938,44805,538,51,78039,0,0,6
2016-04-20 13:15:13.938,48546,-25,107,88653,1015,0,6
2016-04-20 13:15:14.938,54636,811,61,67048,0,0,6
2016-04-20 13:15:15.938,54636,811,61,67048,0,0,6
2016-04-20 13:15:16.938,60813,736,22,89784,1015,0,6
2016-04-20 13:15:17.938,64728,637,222,79257,0,0,6
2016-04-20 13:15:18.938,70557,709,117,73196,0,0,6
2016-04-20 13:15:19.938,76879,426,96,53911,1015,0,6
2016-04-20 13:15:20.938,76879,426,96,53911,1015,0,6
2016-04-20 13:15:21.938,76879,426,96,53911,1015,0,6
2016-04-20 13:15:22.938,80794,760,198,86159,0,0,6
2016-04-20 13:15:23.938,86971,416,70,82360,0,0,6
2016-04-20 13:15:24.938,90161,517,67,69107,0,0,6
2016-04-20 13:15:25.938,96889,740,156,74588,0,0,6
2016-04-20 13:15:26.938,96889,740,156,74588,0,0,6
2016-04-20 13:15:27.938,100021,462,97,70905,0,0,6
2016-04-20 13:15:28.938,106314,752,149,94569,0,0,6
2016-04-20 13:15:29.938,109446,249,137,55680,0,0,6
2016-04-20 13:15:30.938,116261,490,108,98252,-1015,0,6
2016-04-20 13:15:31.938,116261,490,108,98252,-1015,0,6
2016-04-20 13:15:32.938,122641,826,103,82244,0,0,6
2016-04-20 13:15:33.938,122641,826,103,82244,0,0,6
2016-04-20 13:15:34.938,125599,98,154,76908,0,0,6
2016-04-20 13:15:35.938,132240,169,-22,74994,0,0,6
2016-04-20 13:15:36.938,132240,169,-22,74994,0,0,6
2016-04-20 13:15:37.938,138243,256,41,77024,0,0,6
2016-04-20 13:15:38.938,141375,382,-40,84100,0,0,6
2016-04-20 13:15:39.938,147929,666,225,82331,0,0,6
2016-04-20 13:15:40.938,151061,219,1,82534,0,0,6
2016-04-20 13:15:41.938,151061,219,1,82534,0,0,6
2016-04-20 13:15:42.938,157528,758,83,73312,1015,0,6
2016-04-20 13:15:43.938,161211,-97,120,68092,0,0,6
2016-04-20 13:15:44.938,167533,505,37,78358,0,0,6
2016-04-20 13:15:45.938,167533,505,37,78358,0,0,6
2016-04-20 13:15:46.938,173536,174,46,96425,0,0,6
2016-04-20 13:15:47.938,177712,-7,69,66700,1015,0,6
2016-04-20 13:15:48.938,177712,-7,69,66700,1015,0,6
2016-04-20 13:15:49.938,183947,897,96,74153,-1015,0,6
2016-04-20 13:15:50.938,186992,359,190,74356,1015,0,6
2016-04-20 13:15:51.938,194010,272,11,72906,0,0,6
2016-04-20 13:15:52.938,194010,272,11,72906,0,0,6
2016-04-20 13:15:53.938,197287,20,126,73863,0,0,6
2016-04-20 13:15:54.938,203696,629,-12,82070,0,0,6
2016-04-20 13:15:55.938,207060,-60,33,63452,0,0,6
2016-04-20 13:15:56.938,214426,322,124,72471,0,0,6
2016-04-20 13:15:57.938,214426,322,124,72471,0,0,6
2016-04-20 13:15:58.938,217790,1103,101,72732,0,0,6
2016-04-20 13:15:59.938,217790,1103,101,72732,0,0,6
2016-04-20 13:16:00.938,228433,330,-29,80939,-1015,0,6
2016-04-20 13:16:01.938,228433,330,-29,80939,-1015,0,6
2016-04-20 13:16:02.938,237800,-98,160,83172,0,0,6
2016-04-20 13:16:03.938,237800,-98,160,83172,0,0,6
2016-04-20 13:16:04.938,244760,392,-52,82070,0,0,6
2016-04-20 13:16:05.938,247776,343,99,71456,-1015,0,6
2016-04-20 13:16:06.938,253866,143,68,73486,0,0,6
2016-04-20 13:16:07.938,260507,148,79,69049,-1015,0,6
2016-04-20 13:16:08.938,260507,148,79,69049,-1015,0,6
2016-04-20 13:16:09.938,260507,148,79,69049,-1015,0,6
2016-04-20 13:16:10.938,263465,-297,193,88624,1015,0,6
2016-04-20 13:16:11.938,270106,442,-12,93960,0,0,6
2016-04-20 13:16:12.938,273325,871,22,92423,1015,0,6
2016-04-20 13:16:13.938,280285,728,169,73863,0,0,6
2016-04-20 13:16:14.938,280285,728,169,73863,0,0,6
2016-04-20 13:16:15.938,286201,166,-18,67831,0,0,6
2016-04-20 13:16:16.938,289391,742,128,83404,1015,0,6
2016-04-20 13:16:17.938,296264,48,124,68005,1015,0,6
2016-04-20 13:16:18.938,299628,572,31,96889,0,0,6
2016-04-20 13:16:19.938,299628,572,31,96889,0,0,6
2016-04-20 13:16:20.938,305805,742,77,78706,-1015,0,6
2016-04-20 13:16:21.938,309488,223,201,87841,1015,0,6
2016-04-20 13:16:22.938,315723,154,195,83839,0,0,6
2016-04-20 13:16:23.938,315723,154,195,83839,0,0,6
2016-04-20 13:16:24.938,321871,655,33,54288,0,0,6
2016-04-20 13:16:25.938,321871,655,33,54288,0,0,6
2016-04-20 13:16:26.938,325554,185,214,89697,1015,0,6
2016-04-20 13:16:27.938,331644,534,137,80504,-1015,0,6
2016-04-20 13:16:28.938,335008,23,43,83868,0,0,6
2016-04-20 13:16:29.938,335008,23,43,83868,0,0,6
2016-04-20 13:16:30.938,341881,1005,158,70528,0,0,6
2016-04-20 13:16:31.938,347971,1055,192,91176,0,0,6
2016-04-20 13:16:32.938,351161,362,203,71224,0,0,6
2016-04-20 13:16:33.938,358121,424,89,85086,0,0,6
2016-04-20 13:16:34.938,358121,424,89,85086,0,0,6
2016-04-20 13:16:35.938,361311,439,95,81374,1015,0,6
2016-04-20 13:16:36.938,367314,985,108,69020,0,0,6
2016-04-20 13:16:37.938,370446,429,50,69136,0,0,6
2016-04-20 13:16:38.938,377725,388,161,88392,0,0,6
2016-04-20 13:16:39.938,377725,388,161,88392,0,0,6
2016-04-20 13:16:40.938,377725,388,161,88392,0,0,6
2016-04-20 13:16:41.938,381234,94,158,85985,0,0,6
2016-04-20 13:16:42.938,387237,331,206,82012,0,0,6
2016-04-20 13:16:43.938,389905,772,130,0,0,0,6
2016-04-20 13:16:44.938,389992,373,82,0,0,0,6
2016-04-20 13:16:45.938,389992,373,82,0,0,0,6
2016-04-20 13:16:46.938,389992,380,85,0,0,0,6
2016-04-20 13:16:47.938,389992,372,83,0,0,0,6
2016-04-20 13:16:48.938,389992,363,83,0,0,0,6
2016-04-20 13:16:49.938,389992,381,84,0,0,0,6
2016-04-20 13:16:50.938,389992,381,84,0,0,0,6
2016-04-20 13:16:51.938,389992,384,82,0,0,0,6
2016-04-20 13:16:52.938,389992,364,83,0,0,0,6
2016-04-20 13:16:53.938,389992,364,83,0,0,0,6
2016-04-20 13:16:54.938,389992,374,85,0,0,0,6
2016-04-20 13:16:55.938,389992,374,85,0,0,0,6
2016-04-20 13:16:56.938,389992,360,82,0,0,0,6
2016-04-20 13:16:57.938,389992,368,82,0,0,0,6
2016-04-20 13:16:58.938,389992,362,81,0,0,0,6
2016-04-20 13:16:59.938,389992,383,82,0,0,0,6
2016-04-20 13:17:00.938,389992,383,82,0,0,0,6
2016-04-20 13:17:01.938,389992,385,79,0,0,0,6
2016-04-20 13:17:02.938,389992,350,83,0,0,0,6
2016-04-20 13:17:03.938,389992,373,82,0,0,0,6
2016-04-20 13:17:04.938,389992,376,85,0,0,0,6
2016-04-20 13:17:05.938,389992,376,85,0,0,0,6
2016-04-20 13:17:06.938,389992,370,83,0,0,0,7
2016-04-20 13:17:07.938,389992,373,-48,0,0,0,7
2016-04-20 13:17:08.938,389992,373,-48,0,0,0,7
2016-04-20 13:17:09.938,388774,-828,-67,-94395,1015,0,7
2016-04-20 13:17:10.938,388774,-828,-67,-94395,1015,0,7
2016-04-20 13:17:11.938,381698,-191,-108,-93844,0,0,7
2016-04-20 13:17:12.938,375057,-1037,-198,-70644,-1015,0,7
2016-04-20 13:17:13.938,371519,-319,-95,-71456,0,0,7
2016-04-20 13:17:14.938,367923,-228,-66,-72500,0,0,7
2016-04-20 13:17:15.938,367923,-228,-66,-72500,0,0,7
2016-04-20 13:17:16.938,361514,-512,-63,-72181,1015,0,7
2016-04-20 13:17:17.938,354467,-374,-50,-65308,0,0,7
2016-04-20 13:17:18.938,351364,-816,-69,-89204,0,0,7
2016-04-20 13:17:19.938,345361,-753,-150,-70064,-1015,0,7
2016-04-20 13:17:20.938,345361,-753,-150,-70064,-1015,0,7
2016-04-20 13:17:21.938,345361,-753,-150,-70064,-1015,0,7
2016-04-20 13:17:22.938,342229,-761,-164,-74617,1015,0,7
2016-04-20 13:17:23.938,335124,-695,-199,-67802,0,0,7
2016-04-20 13:17:24.938,328947,-284,-76,-75255,-1015,0,7
2016-04-20 13:17:25.938,328947,-284,-76,-75255,-1015,0,7
2016-04-20 13:17:26.938,325583,-389,-179,-78416,1015,0,7
2016-04-20 13:17:27.938,318710,-574,-247,-99064,0,0,7
2016-04-20 13:17:28.938,315607,-166,-163,-71369,0,0,7
2016-04-20 13:17:29.938,309430,-179,-146,-75980,0,0,7
2016-04-20 13:17:30.938,309430,-179,-146,-75980,0,0,7
2016-04-20 13:17:31.938,306240,-835,-60,-63191,-1015,0,7
2016-04-20 13:17:32.938,299193,-667,-116,-65308,0,0,7
2016-04-20 13:17:33.938,296061,-495,-94,-104777,-1015,0,7
2016-04-20 13:17:34.938,289594,-660,-149,-98252,1015,0,7
2016-04-20 13:17:35.938,289594,-660,-149,-98252,1015,0,7
2016-04-20 13:17:36.938,289594,-660,-149,-98252,1015,0,7
2016-04-20 13:17:37.938,285592,-416,-30,-58522,0,0,7
2016-04-20 13:17:38.938,279270,246,-209,-93032,0,0,7
2016-04-20 13:17:39.938,273035,-464,6,-86188,0,0,7
2016-04-20 13:17:40.938,273035,-464,6,-86188,0,0,7
2016-04-20 13:17:41.938,269033,-682,18,-65047,-1015,0,7
2016-04-20 13:17:42.938,262624,-40,-67,-100340,0,0,7
2016-04-20 13:17:43.938,259260,-570,-6,-86507,-1015,0,7
2016-04-20 13:17:44.938,252706,-3,-154,-93583,0,0,7
2016-04-20 13:17:45.938,252706,-3,-154,-93583,0,0,7
2016-04-20 13:17:46.938,249429,-526,-78,-72935,0,0,7
2016-04-20 13:17:47.938,243252,-819,-180,-87928,0,0,7
2016-04-20 13:17:48.938,236872,-495,-23,-89436,0,0,7
2016-04-20 13:17:49.938,236872,-495,-23,-89436,0,0,7
2016-04-20 13:17:50.938,233653,112,-63,-74124,-1015,0,7
2016-04-20 13:17:51.938,233653,112,-63,-74124,-1015,0,7
2016-04-20 13:17:52.938,227186,-179,-128,-81751,0,0,7
2016-04-20 13:17:53.938,224054,-546,45,-94453,-1015,0,7
2016-04-20 13:17:54.938,216775,-131,-60,-75110,0,0,7
2016-04-20 13:17:55.938,213411,-548,-125,-81461,1015,0,7
2016-04-20 13:17:56.938,213411,-548,-125,-81461,1015,0,7
2016-04-20 13:17:57.938,206944,-502,-120,-70528,0,0,7
2016-04-20 13:17:58.938,203174,-266,-102,-77517,-1015,0,7
2016-04-20 13:17:59.938,197026,-782,-93,-94279,0,0,7
2016-04-20 13:18:00.938,193575,-736,-127,-93612,0,0,7
2016-04-20 13:18:01.938,193575,-736,-127,-93612,0,0,7
2016-04-20 13:18:02.938,186296,-474,-37,-80910,0,0,7
2016-04-20 13:18:03.938,183251,66,-21,-83259,0,0,7
2016-04-20 13:18:04.938,183251,66,-21,-83259,0,0,7
2016-04-20 13:18:05.938,177248,-112,-3,-76966,0,0,7
2016-04-20 13:18:06.938,177248,-112,-3,-76966,0,0,7
2016-04-20 13:18:07.938,170288,-390,-162,-84680,-1015,0,7
2016-04-20 13:18:08.938,166924,-131,-170,-86159,-1015,0,7
2016-04-20 13:18:09.938,160921,-408,-153,-77633,0,0,7
2016-04-20 13:18:10.938,157644,-256,-26,-66642,0,0,7
2016-04-20 13:18:11.938,150626,-651,-84,-91408,0,0,7
2016-04-20 13:18:12.938,150626,-651,-84,-91408,0,0,7
2016-04-20 13:18:13.938,147494,-91,-102,-72500,1015,0,7
2016-04-20 13:18:14.938,141549,-667,-90,-86014,0,0,7
2016-04-20 13:18:15.938,140012,-403,-14,-19198,0,0,7
2016-04-20 13:18:16.938,140012,-159,-33,0,0,0,7
2016-04-20 13:18:17.938,140012,-159,-33,0,0,0,7
2016-04-20 13:18:18.938,140012,-159,-33,0,0,0,7
2016-04-20 13:18:19.938,140012,-146,-35,0,0,0,8
2016-04-20 13:18:20.938,140012,-159,-32,0,0,0,8
2016-04-20 13:18:21.938,140012,-153,-36,0,0,0,8
2016-04-20 13:18:22.938,140012,-153,-36,0,0,0,8
2016-04-20 13:18:23.938,140012,-138,-32,0,0,0,8
2016-04-20 13:18:24.938,140012,-151,-39,0,0,0,8
2016-04-20 13:18:25.938,140012,-157,-34,0,0,0,8
2016-04-20 13:18:26.938,140012,-165,-32,0,0,0,8
2016-04-20 13:18:27.938,140012,-165,-32,0,0,0,8
2016-04-20 13:18:28.938,140012,-161,-36,0,0,0,8
2016-04-20 13:18:29.938,140012,-167,-33,0,0,0,8
2016-04-20 13:18:30.938,140012,-171,-31,0,0,0,8
2016-04-20 13:18:31.938,140012,-171,-31,0,0,0,8
2016-04-20 13:18:32.938,140012,-157,-34,0,0,0,8
2016-04-20 13:18:33.938,140012,-157,-34,0,0,0,8
2016-04-20 13:18:34.938,140012,-169,-36,0,0,0,8
2016-04-20 13:18:35.938,140012,-152,-35,0,0,0,8
2016-04-20 13:18:36.938,140012,-159,-34,0,0,0,8
2016-04-20 13:18:37.938,140012,-159,-34,0,0,0,8
2016-04-20 13:18:38.938,140012,-144,-36,0,0,0,8
2016-04-20 13:18:39.938,140012,-171,-35,0,0,0,8
